date,max_temp_c,min_temp_c,mean_temp_c,total_precip_mm,snow_on_ground_cm,snow_depth_mean,freeze_thaw_flag
2021-04-20,16.5,5.6,12.3,0.0,0.0,0.0,0
2021-04-21,14.9,6.8,11.0,0.0,0.0,0.0,0
2021-04-22,14.4,6.1,10.4,0.0,0.0,0.0,0
2021-04-23,13.1,8.2,10.4,0.9,0.0,0.0,0
2021-04-24,9.8,7.7,8.6,13.8,0.0,0.0,0
2021-04-25,10.6,7.1,8.4,9.5,0.0,0.0,0
2021-04-26,11.9,6.3,9.2,0.4,0.0,0.0,0
2021-04-27,12.8,6.8,9.6,0.0,0.0,0.0,0
2021-04-28,13.8,7.9,10.5,4.4,0.0,0.0,0
2021-04-29,16.7,7.5,12.2,0.0,0.0,0.0,0
2021-04-30,15.1,10.1,11.9,20.1,0.0,0.0,0
2021-05-01,13.4,8.5,10.7,0.2,0.0,0.0,0
2021-05-02,13.1,5.8,9.5,0.0,0.0,0.0,0
2021-05-03,10.9,7.4,9.3,1.3,0.0,0.0,0
2021-05-04,14.1,7.6,10.6,0.0,0.0,0.0,0
2021-05-05,15.5,5.9,10.8,0.0,0.0,0.0,0
2021-05-06,16.4,8.6,12.8,2.9,0.0,0.0,0
2021-05-07,11.7,6.6,9.0,1.5,0.0,0.0,0
2021-05-08,11.6,7.6,9.4,0.1,0.0,0.0,0
2021-05-09,12.6,6.3,9.8,0.0,0.0,0.0,0
2021-05-10,13.4,6.0,10.3,0.1,0.0,0.0,0
2021-05-11,16.9,6.2,11.7,0.0,0.0,0.0,0
2021-05-12,15.7,10.1,12.0,5.0,0.0,0.0,0
2021-05-13,17.2,9.9,13.5,0.0,0.0,0.0,0
2021-05-14,16.5,9.1,13.4,0.0,0.0,0.0,0
2021-05-15,17.4,9.8,13.7,0.0,0.0,0.0,0
2021-05-16,18.0,9.6,14.2,0.0,0.0,0.0,0
2021-05-17,14.6,9.7,12.4,12.1,0.0,0.0,0
2021-05-18,12.6,7.3,10.0,8.7,0.0,0.0,0
2021-05-19,12.7,6.7,9.8,0.5,0.0,0.0,0
2021-05-20,15.4,5.9,10.9,0.0,0.0,0.0,0
2021-05-21,15.3,7.3,11.6,0.0,0.0,0.0,0
2021-05-22,16.0,7.3,12.3,0.0,0.0,0.0,0
2021-05-23,15.1,11.4,13.0,0.4,0.0,0.0,0
2021-05-24,13.4,11.1,12.2,4.2,0.0,0.0,0
2021-05-25,16.0,10.6,13.3,0.4,0.0,0.0,0
2021-05-26,13.6,11.1,12.2,1.2,0.0,0.0,0
2021-05-27,13.2,9.9,11.7,22.6,0.0,0.0,0
2021-05-28,14.9,9.5,12.0,0.6,0.0,0.0,0
2021-05-29,16.9,6.9,12.3,0.0,0.0,0.0,0
2021-05-30,15.8,9.2,13.0,0.3,0.0,0.0,0
2021-05-31,18.5,11.6,15.6,0.0,0.0,0.0,0
2021-06-01,23.0,12.6,18.2,0.0,0.0,0.0,0
2021-06-02,24.0,16.1,20.0,0.0,0.0,0.0,0
2021-06-03,20.4,14.1,17.4,0.0,0.0,0.0,0
2021-06-04,17.3,11.1,14.2,2.0,0.0,0.0,0
2021-06-05,14.9,10.8,12.8,9.2,0.0,0.0,0
2021-06-06,11.3,8.5,10.1,9.3,0.0,0.0,0
2021-06-07,13.7,7.9,10.8,2.1,0.0,0.0,0
2021-06-08,15.6,8.0,12.6,0.0,0.0,0.0,0
2021-06-09,15.3,9.6,12.5,2.3,0.0,0.0,0
2021-06-10,15.1,10.1,12.6,1.5,0.0,0.0,0
2021-06-11,16.6,9.9,13.1,3.5,0.0,0.0,0
2021-06-12,19.5,10.9,14.9,0.9,0.0,0.0,0
2021-06-13,19.9,13.6,15.4,16.0,0.0,0.0,0
2021-06-14,18.3,13.8,15.4,5.2,0.0,0.0,0
2021-06-15,17.0,12.6,14.8,7.1,0.0,0.0,0
2021-06-16,17.2,12.2,15.0,0.3,0.0,0.0,0
2021-06-17,20.4,10.6,15.8,0.0,0.0,0.0,0
2021-06-18,18.7,12.4,15.8,0.0,0.0,0.0,0
2021-06-19,19.0,12.4,15.6,0.0,0.0,0.0,0
2021-06-20,23.6,13.3,18.5,0.0,0.0,0.0,0
2021-06-21,24.0,16.8,20.2,0.0,0.0,0.0,0
2021-06-22,22.8,16.1,19.4,0.0,0.0,0.0,0
2021-06-23,20.1,13.9,17.5,0.0,0.0,0.0,0
2021-06-24,22.6,15.3,19.0,0.0,0.0,0.0,0
2021-06-25,27.2,17.2,22.1,0.0,0.0,0.0,0
2021-06-26,32.5,20.3,26.0,0.0,0.0,0.0,0
2021-06-27,34.3,22.7,28.5,0.0,0.0,0.0,0
2021-06-28,36.3,24.7,30.9,0.0,0.0,0.0,0
2021-06-29,31.7,21.8,27.2,0.0,0.0,0.0,0
2021-06-30,23.6,18.0,21.1,0.0,0.0,0.0,0
2021-07-01,21.7,17.0,19.1,0.0,0.0,0.0,0
2021-07-02,22.1,17.2,19.3,0.0,0.0,0.0,0
2021-07-03,22.6,16.4,19.6,0.0,0.0,0.0,0
2021-07-04,22.6,15.7,19.9,0.0,0.0,0.0,0
2021-07-05,22.1,16.4,19.5,0.0,0.0,0.0,0
2021-07-06,23.2,15.5,19.6,0.0,0.0,0.0,0
2021-07-07,20.4,16.0,18.3,0.0,0.0,0.0,0
2021-07-08,20.2,13.9,17.3,0.0,0.0,0.0,0
2021-07-09,23.1,15.0,19.2,0.0,0.0,0.0,0
2021-07-10,22.9,15.9,19.5,0.0,0.0,0.0,0
2021-07-11,22.5,14.2,18.9,0.0,0.0,0.0,0
2021-07-12,23.9,15.1,19.8,0.0,0.0,0.0,0
2021-07-13,23.3,15.1,19.7,0.0,0.0,0.0,0
2021-07-14,22.5,14.5,18.6,0.0,0.0,0.0,0
2021-07-15,21.0,13.9,17.3,0.0,0.0,0.0,0
2021-07-16,19.4,13.1,16.3,0.0,0.0,0.0,0
2021-07-17,21.5,14.2,17.8,0.0,0.0,0.0,0
2021-07-18,22.8,14.7,18.7,0.0,0.0,0.0,0
2021-07-19,24.0,15.1,20.0,0.0,0.0,0.0,0
2021-07-20,21.6,15.4,18.7,0.0,0.0,0.0,0
2021-07-21,20.4,12.9,17.0,0.6,0.0,0.0,0
2021-07-22,21.1,14.2,17.7,0.2,0.0,0.0,0
2021-07-23,22.0,14.1,18.3,0.0,0.0,0.0,0
2021-07-24,23.8,15.6,20.0,0.0,0.0,0.0,0
2021-07-25,23.3,15.8,20.2,0.0,0.0,0.0,0
2021-07-26,24.5,15.4,20.1,0.0,0.0,0.0,0
2021-07-27,24.1,16.5,20.6,0.0,0.0,0.0,0
2021-07-28,24.9,15.9,20.6,0.0,0.0,0.0,0
2021-07-29,26.5,16.2,21.7,0.0,0.0,0.0,0
2021-07-30,29.6,18.0,24.0,0.0,0.0,0.0,0
2021-07-31,26.9,19.0,22.9,0.0,0.0,0.0,0
2021-08-01,26.5,17.9,22.0,0.0,0.0,0.0,0
2021-08-02,25.1,17.0,20.9,0.0,0.0,0.0,0
2021-08-03,26.4,18.4,22.2,0.0,0.0,0.0,0
2021-08-04,26.3,16.0,21.1,0.0,0.0,0.0,0
2021-08-05,25.6,17.3,21.9,0.1,0.0,0.0,0
2021-08-06,22.0,18.1,20.1,1.0,0.0,0.0,0
2021-08-07,19.9,15.1,17.0,15.2,0.0,0.0,0
2021-08-08,19.6,14.8,17.2,0.6,0.0,0.0,0
2021-08-09,20.4,14.5,17.6,0.1,0.0,0.0,0
2021-08-10,22.5,16.1,19.1,0.0,0.0,0.0,0
2021-08-11,24.4,16.9,21.1,0.0,0.0,0.0,0
2021-08-12,29.9,19.4,24.4,0.0,0.0,0.0,0
2021-08-13,30.5,21.2,25.3,0.0,0.0,0.0,0
2021-08-14,26.5,18.5,22.6,0.0,0.0,0.0,0
2021-08-15,24.1,16.8,21.0,0.0,0.0,0.0,0
2021-08-16,20.4,16.6,17.6,8.0,0.0,0.0,0
2021-08-17,20.4,14.2,17.0,3.7,0.0,0.0,0
2021-08-18,18.8,13.1,16.6,0.0,0.0,0.0,0
2021-08-19,21.5,15.4,18.0,0.0,0.0,0.0,0
2021-08-20,17.4,15.6,16.5,4.9,0.0,0.0,0
2021-08-21,19.6,15.4,17.0,0.6,0.0,0.0,0
2021-08-22,18.1,12.7,15.8,1.0,0.0,0.0,0
2021-08-23,18.0,11.9,15.0,0.3,0.0,0.0,0
2021-08-24,21.5,13.4,17.3,0.0,0.0,0.0,0
2021-08-25,22.5,11.4,17.5,0.0,0.0,0.0,0
2021-08-26,17.2,14.8,15.8,4.8,0.0,0.0,0
2021-08-27,18.4,13.9,15.9,3.5,0.0,0.0,0
2021-08-28,19.8,12.2,16.1,0.0,0.0,0.0,0
2021-08-29,20.5,12.6,16.7,0.0,0.0,0.0,0
2021-08-30,18.2,12.1,15.1,0.4,0.0,0.0,0
2021-08-31,15.9,12.6,14.4,0.3,0.0,0.0,0
2021-09-01,18.5,10.9,14.6,0.0,0.0,0.0,0
2021-09-02,22.0,11.9,17.3,0.0,0.0,0.0,0
2021-09-03,20.6,11.4,16.2,0.0,0.0,0.0,0
2021-09-04,20.1,12.9,15.5,14.3,0.0,0.0,0
2021-09-05,18.2,14.0,16.0,1.0,0.0,0.0,0
2021-09-06,18.8,14.7,16.4,0.1,0.0,0.0,0
2021-09-07,20.8,13.4,17.5,0.0,0.0,0.0,0
2021-09-08,21.3,15.8,18.3,2.0,0.0,0.0,0
2021-09-09,22.0,17.0,18.9,0.0,0.0,0.0,0
2021-09-10,19.8,15.4,17.1,0.9,0.0,0.0,0
2021-09-11,16.1,13.6,14.8,3.4,0.0,0.0,0
2021-09-12,18.1,13.4,15.2,1.6,0.0,0.0,0
2021-09-13,17.4,11.4,14.0,0.0,0.0,0.0,0
2021-09-14,13.9,12.0,13.1,11.7,0.0,0.0,0
2021-09-15,15.5,11.4,13.4,0.1,0.0,0.0,0
2021-09-16,15.5,9.4,12.8,0.0,0.0,0.0,0
2021-09-17,14.4,10.8,12.5,72.1,0.0,0.0,0
2021-09-18,15.8,11.6,13.8,14.0,0.0,0.0,0
2021-09-19,14.7,11.1,12.6,8.3,0.0,0.0,0
2021-09-20,15.4,11.1,13.2,1.1,0.0,0.0,0
2021-09-21,18.5,10.8,14.4,0.0,0.0,0.0,0
2021-09-22,16.0,12.7,14.0,1.7,0.0,0.0,0
2021-09-23,15.9,11.3,13.7,0.0,0.0,0.0,0
2021-09-24,18.8,11.0,15.0,0.0,0.0,0.0,0
2021-09-25,19.8,10.9,15.3,0.0,0.0,0.0,0
2021-09-26,14.1,12.2,13.0,27.0,0.0,0.0,0
2021-09-27,14.4,10.7,12.7,15.8,0.0,0.0,0
2021-09-28,14.6,10.8,12.4,6.5,0.0,0.0,0
2021-09-29,12.1,9.8,10.9,29.8,0.0,0.0,0
2021-09-30,13.0,9.9,12.2,29.2,0.0,0.0,0
2021-10-01,14.1,9.2,11.4,0.0,0.0,0.0,0
2021-10-02,14.4,8.8,11.5,0.1,0.0,0.0,0
2021-10-03,12.8,9.8,11.6,1.9,0.0,0.0,0
2021-10-04,13.4,8.9,11.1,0.2,0.0,0.0,0
2021-10-05,13.0,8.4,11.0,10.5,0.0,0.0,0
2021-10-06,11.1,7.4,9.1,13.9,0.0,0.0,0
2021-10-07,11.3,5.8,8.7,0.2,0.0,0.0,0
2021-10-08,11.9,6.4,9.6,0.0,0.0,0.0,0
2021-10-09,10.6,6.3,8.9,19.5,0.0,0.0,0
2021-10-10,10.8,8.4,9.8,0.4,0.0,0.0,0
2021-10-11,10.0,5.2,7.8,0.0,0.0,0.0,0
2021-10-12,8.1,4.2,5.9,7.9,0.0,0.0,0
2021-10-13,9.7,5.7,7.5,1.7,0.0,0.0,0
2021-10-14,10.1,7.2,8.6,2.9,0.0,0.0,0
2021-10-15,11.1,8.8,10.3,43.3,0.0,0.0,0
2021-10-16,13.5,10.8,11.7,76.7,0.0,0.0,0
2021-10-17,12.4,8.4,10.8,10.1,0.0,0.0,0
2021-10-18,11.2,5.9,8.9,0.4,0.0,0.0,0
2021-10-19,15.1,5.6,9.5,0.0,0.0,0.0,0
2021-10-20,12.4,9.1,10.5,14.1,0.0,0.0,0
2021-10-21,17.0,10.8,13.2,10.9,0.0,0.0,0
2021-10-22,12.1,8.2,10.6,15.7,0.0,0.0,0
2021-10-23,10.8,7.9,9.4,11.0,0.0,0.0,0
2021-10-24,13.5,9.6,11.2,7.7,0.0,0.0,0
2021-10-25,11.4,9.5,10.1,15.9,0.0,0.0,0
2021-10-26,10.5,8.4,9.3,10.8,0.0,0.0,0
2021-10-27,11.4,7.2,9.1,1.0,0.0,0.0,0
2021-10-28,9.7,7.6,8.3,23.1,0.0,0.0,0
2021-10-29,9.2,5.6,7.6,0.0,0.0,0.0,0
2021-10-30,9.2,4.0,6.6,0.0,0.0,0.0,0
2021-10-31,9.6,4.7,7.0,0.0,0.0,0.0,0
2021-11-01,10.6,2.0,6.9,9.6,0.0,0.0,0
2021-11-02,11.3,7.0,8.8,14.8,0.0,0.0,0
2021-11-03,12.1,9.3,10.8,22.6,0.0,0.0,0
2021-11-04,11.9,9.1,10.8,23.6,0.0,0.0,0
2021-11-05,9.3,4.8,7.5,10.1,0.0,0.0,0
2021-11-06,6.9,3.9,5.3,23.0,1.61,0.0,0
2021-11-07,6.1,4.3,5.2,10.0,0.0,0.01,0
2021-11-08,9.8,3.2,6.5,4.7,0.21,0.01,0
2021-11-09,8.4,6.4,7.2,12.1,0.0,0.0,0
2021-11-10,7.3,3.0,5.5,0.2,0.0,0.0,0
2021-11-11,10.1,5.8,7.8,27.9,0.0,0.0,0
2021-11-12,10.6,4.2,9.3,10.8,0.0,0.0,0
2021-11-13,7.6,3.5,5.7,23.7,0.0,0.0,0
2021-11-14,11.2,6.8,9.1,64.7,0.0,0.0,0
2021-11-15,11.4,5.3,8.4,59.8,0.0,0.0,0
2021-11-16,6.9,2.0,5.0,0.0,0.0,0.0,0
2021-11-17,6.5,1.1,3.7,0.0,0.0,0.0,0
2021-11-18,6.7,4.0,4.8,9.7,0.0,0.0,0
2021-11-19,6.7,2.7,4.7,0.9,0.0,0.0,0
2021-11-20,6.8,2.5,4.9,0.2,0.0,0.0,0
2021-11-21,7.3,3.8,5.7,0.6,0.0,0.0,0
2021-11-22,5.9,2.2,4.7,7.9,0.0,0.0,0
2021-11-23,7.1,4.2,5.8,1.0,0.0,0.0,0
2021-11-24,6.1,2.8,4.8,4.3,0.0,0.0,0
2021-11-25,6.6,4.8,5.8,40.9,0.28,0.0,0
2021-11-26,8.7,5.3,6.9,2.6,0.0,0.0,0
2021-11-27,10.1,6.6,8.2,31.8,0.0,0.0,0
2021-11-28,10.9,7.9,9.9,37.7,0.0,0.0,0
2021-11-29,10.9,7.7,9.1,12.8,0.0,0.0,0
2021-11-30,9.9,7.8,9.0,31.2,0.0,0.0,0
2021-12-01,11.1,8.4,10.4,26.1,0.0,0.0,0
2021-12-02,8.1,2.7,6.1,0.0,0.0,0.0,0
2021-12-03,5.3,-0.6,2.7,0.0,0.0,0.0,1
2021-12-04,4.3,1.3,2.8,2.8,0.14,0.01,0
2021-12-05,3.7,-1.7,1.4,0.2,0.14,0.01,1
2021-12-06,4.1,0.5,1.9,9.3,5.46,0.04,0
2021-12-07,5.6,3.5,4.5,4.9,0.0,0.05,0
2021-12-08,7.0,1.7,4.8,1.0,0.0,0.02,0
2021-12-09,4.3,0.2,2.2,1.3,0.21,0.02,0
2021-12-10,5.9,-0.3,2.5,18.3,0.0,0.03,1
2021-12-11,6.7,1.5,5.2,18.1,0.0,0.03,0
2021-12-12,3.2,1.4,2.2,19.3,10.01,0.05,0
2021-12-13,4.2,1.1,3.0,9.2,2.52,0.09,0
2021-12-14,3.0,0.8,2.1,8.8,3.43,0.13,0
2021-12-15,7.0,2.4,4.1,0.9,0.0,0.11,0
2021-12-16,5.2,0.0,3.2,1.3,0.0,0.1,0
2021-12-17,2.9,-2.0,1.0,2.5,1.33,0.09,1
2021-12-18,5.9,1.5,3.1,34.9,7.42,0.14,0
2021-12-19,5.5,-0.1,2.5,1.0,0.21,0.14,1
2021-12-20,1.8,-2.4,-0.6,0.0,0.0,0.13,1
2021-12-21,2.7,-3.8,-0.3,7.8,1.47,0.13,1
2021-12-22,6.9,1.8,4.9,26.5,0.0,0.1,0
2021-12-23,5.8,0.6,3.1,2.1,0.0,0.05,0
2021-12-24,2.1,0.2,1.2,22.2,14.14,0.07,0
2021-12-25,0.8,-4.1,-1.8,2.7,1.89,0.1,1
2021-12-26,-4.2,-8.1,-6.2,0.3,0.21,0.12,0
2021-12-27,-7.4,-13.8,-9.8,0.5,0.35,0.12,0
2021-12-28,-3.5,-9.8,-6.3,0.0,0.0,0.13,0
2021-12-29,-2.4,-7.8,-5.6,0.3,0.21,0.13,0
2021-12-30,-0.2,-8.6,-3.5,7.9,5.53,0.17,0
2021-12-31,-3.8,-13.0,-7.8,0.0,0.0,0.18,0
2022-01-01,1.3,-10.6,-4.1,0.6,0.42,0.18,1
2022-01-02,3.4,0.7,2.3,40.5,20.79,0.23,0
2022-01-03,3.5,-1.5,1.7,21.6,10.36,0.31,1
2022-01-04,3.0,0.2,1.1,13.3,7.56,0.36,0
2022-01-05,1.4,-1.9,-0.3,1.5,1.05,0.39,1
2022-01-06,3.8,-2.5,1.0,26.5,7.42,0.45,1
2022-01-07,3.7,-0.3,1.7,13.1,0.0,0.41,1
2022-01-08,2.5,-2.6,0.2,5.7,2.31,0.4,1
2022-01-09,6.4,-0.9,2.4,0.1,0.0,0.4,1
2022-01-10,6.9,-1.0,3.9,9.0,0.91,0.37,1
2022-01-11,8.0,5.4,6.9,25.3,0.0,0.29,0
2022-01-12,10.9,7.4,8.8,29.0,0.0,0.19,0
2022-01-13,11.1,4.5,7.7,11.5,0.0,0.16,0
2022-01-14,8.6,3.0,5.9,0.0,0.0,0.14,0
2022-01-15,6.9,2.1,4.6,1.8,0.0,0.13,0
2022-01-16,7.0,2.7,4.4,0.0,0.0,0.13,0
2022-01-17,5.1,2.2,3.9,2.7,0.0,0.12,0
2022-01-18,6.9,4.7,5.8,2.9,0.0,0.11,0
2022-01-19,9.1,5.4,6.6,7.5,0.0,0.1,0
2022-01-20,8.9,4.4,6.8,18.3,0.0,0.08,0
2022-01-21,7.1,2.7,4.6,0.0,0.0,0.07,0
2022-01-22,5.8,1.8,3.3,0.0,0.0,0.07,0
2022-01-23,4.8,-0.3,2.3,0.2,0.0,0.06,1
2022-01-24,6.3,-0.6,2.2,0.0,0.0,0.06,1
2022-01-25,5.7,-0.7,1.9,0.0,0.0,0.06,1
2022-01-26,5.8,0.3,2.5,0.0,0.0,0.05,0
2022-01-27,6.9,-0.1,3.4,0.0,0.0,0.05,1
2022-01-28,8.4,-0.9,2.6,0.0,0.0,0.04,1
2022-01-29,5.7,-0.2,2.8,6.1,0.0,0.04,1
2022-01-30,6.0,3.5,4.5,17.9,0.0,0.03,0
2022-01-31,5.6,2.8,4.0,0.0,0.0,0.02,0
2022-02-01,4.6,0.1,2.6,0.0,0.0,0.02,0
2022-02-02,1.6,-1.1,0.6,5.3,3.08,0.02,1
2022-02-03,4.3,1.2,2.8,6.0,0.07,0.04,0
2022-02-04,6.8,4.0,4.9,10.5,0.28,0.02,0
2022-02-05,6.7,4.3,5.6,0.2,0.0,0.02,0
2022-02-06,9.4,1.9,4.9,0.0,0.0,0.01,0
2022-02-07,9.0,3.0,5.5,5.1,0.63,0.01,0
2022-02-08,6.1,1.5,4.5,3.8,0.0,0.01,0
2022-02-09,7.6,4.2,5.9,0.4,0.0,0.01,0
2022-02-10,7.3,3.7,5.5,0.0,0.0,0.0,0
2022-02-11,8.6,3.2,5.2,0.0,0.0,0.0,0
2022-02-12,8.7,2.3,5.3,0.0,0.0,0.0,0
2022-02-13,10.6,1.2,6.1,0.0,0.0,0.0,0
2022-02-14,7.4,3.2,5.5,4.7,0.0,0.0,0
2022-02-15,6.4,2.8,4.8,0.0,0.0,0.0,0
2022-02-16,7.1,2.5,4.7,0.0,0.0,0.0,0
2022-02-17,7.3,1.6,4.5,0.1,0.0,0.0,0
2022-02-18,7.8,4.1,5.5,0.0,0.0,0.0,0
2022-02-19,6.2,3.1,4.5,7.8,0.0,0.0,0
2022-02-20,5.8,2.0,4.1,0.0,0.0,0.0,0
2022-02-21,5.6,-2.1,2.1,5.3,1.82,0.02,1
2022-02-22,2.3,-4.4,-1.9,0.0,0.0,0.02,1
2022-02-23,1.2,-5.6,-2.2,0.1,0.07,0.02,1
2022-02-24,3.3,-3.2,-0.2,0.0,0.0,0.02,1
2022-02-25,4.6,-3.5,0.3,0.0,0.0,0.02,1
2022-02-26,5.8,-0.9,2.5,13.2,0.07,0.01,1
2022-02-27,9.3,5.1,6.6,14.9,0.0,0.01,0
2022-02-28,8.6,5.5,6.7,15.1,0.0,0.0,0
2022-03-01,10.9,5.8,7.9,13.0,0.0,0.0,0
2022-03-02,10.4,4.5,7.1,8.8,0.14,0.0,0
2022-03-03,8.2,3.8,5.8,0.5,0.0,0.0,0
2022-03-04,7.5,3.0,5.6,0.0,0.0,0.0,0
2022-03-05,8.5,2.5,5.3,0.0,0.0,0.0,0
2022-03-06,9.1,1.0,4.7,0.0,0.0,0.0,0
2022-03-07,7.9,1.5,4.7,0.2,0.0,0.0,0
2022-03-08,8.6,3.1,5.9,0.2,0.0,0.0,0
2022-03-09,6.5,-0.2,3.4,0.0,0.0,0.0,1
2022-03-10,6.3,-1.4,2.8,0.0,0.0,0.0,1
2022-03-11,4.3,1.6,2.8,4.5,0.0,0.0,0
2022-03-12,10.9,2.5,5.5,13.3,0.0,0.01,0
2022-03-13,10.6,4.4,7.1,7.8,0.0,0.0,0
2022-03-14,6.7,3.9,5.8,38.9,0.0,0.0,0
2022-03-15,8.7,3.5,6.3,9.6,0.0,0.0,0
2022-03-16,8.7,2.4,5.3,0.1,0.0,0.0,0
2022-03-17,6.0,4.3,5.1,14.7,0.0,0.0,0
2022-03-18,8.6,4.3,6.0,5.2,0.0,0.0,0
2022-03-19,8.4,3.5,6.3,13.2,0.0,0.0,0
2022-03-20,5.5,0.9,3.8,11.5,0.35,0.0,0
2022-03-21,7.3,4.1,5.5,20.7,0.0,0.0,0
2022-03-22,11.0,6.1,8.3,7.6,0.0,0.0,0
2022-03-23,9.9,5.8,8.2,10.5,0.0,0.0,0
2022-03-24,9.6,2.0,6.1,0.0,0.0,0.0,0
2022-03-25,10.6,5.2,7.9,0.3,0.0,0.0,0
2022-03-26,11.4,6.1,8.4,8.8,0.0,0.0,0
2022-03-27,11.9,7.4,9.1,6.5,0.0,0.0,0
2022-03-28,11.0,6.7,8.8,3.2,0.0,0.0,0
2022-03-29,12.4,4.3,8.8,0.9,0.0,0.0,0
2022-03-30,9.6,5.8,7.8,1.8,0.0,0.0,0
2022-03-31,9.1,4.5,6.5,0.0,0.0,0.0,0
2022-04-01,8.1,3.5,5.9,2.1,0.0,0.0,0
2022-04-02,9.2,3.4,6.6,1.5,0.0,0.0,0
2022-04-03,7.3,4.9,6.2,30.3,0.0,0.0,0
2022-04-04,7.9,5.1,6.8,14.5,0.14,0.0,0
2022-04-05,9.7,3.8,6.7,6.5,0.63,0.0,0
2022-04-06,11.1,1.5,6.5,0.0,0.0,0.0,0
2022-04-07,15.7,5.6,10.3,9.2,0.0,0.0,0
2022-04-08,10.5,5.7,8.1,6.8,0.07,0.0,0
2022-04-09,8.4,4.0,6.1,0.5,0.0,0.0,0
2022-04-10,6.9,2.4,4.4,4.1,0.28,0.0,0
2022-04-11,10.6,1.2,6.1,0.7,0.0,0.0,0
2022-04-12,6.7,2.5,3.9,9.1,3.5,0.0,0
2022-04-13,9.0,1.0,5.1,0.7,0.07,0.0,0
2022-04-14,8.9,1.4,5.4,0.3,0.07,0.0,0
2022-04-15,8.6,1.8,4.7,0.5,0.0,0.0,0
2022-04-16,9.2,1.4,5.4,0.0,0.0,0.0,0
2022-04-17,10.9,2.2,6.6,0.6,0.0,0.0,0
2022-04-18,8.1,5.1,7.0,21.6,0.0,0.0,0
2022-04-19,8.8,3.1,5.9,1.9,0.0,0.0,0
2022-04-20,14.4,2.8,7.6,5.5,0.0,0.0,0
2022-04-21,10.6,3.7,7.0,10.5,0.0,0.0,0
2022-04-22,10.9,4.7,7.9,0.0,0.0,0.0,0
2022-04-23,13.1,4.7,8.7,0.0,0.0,0.0,0
2022-04-24,15.9,5.8,10.7,1.4,0.0,0.0,0
2022-04-25,12.0,5.9,9.3,5.6,0.0,0.0,0
2022-04-26,9.4,4.1,6.6,5.3,0.0,0.0,0
2022-04-27,9.8,3.2,6.4,0.9,0.0,0.0,0
2022-04-28,10.8,3.0,7.5,0.0,0.0,0.0,0
2022-04-29,13.7,4.8,9.2,0.3,0.0,0.0,0
2022-04-30,12.9,7.8,9.8,9.5,0.0,0.0,0
2022-05-01,13.6,5.3,10.1,0.3,0.0,0.0,0
2022-05-02,12.2,8.0,10.1,8.0,0.0,0.0,0
2022-05-03,11.0,7.1,9.1,4.0,0.0,0.0,0
2022-05-04,10.6,6.8,8.8,6.8,0.0,0.0,0
2022-05-05,9.4,7.6,8.5,20.6,0.0,0.0,0
2022-05-06,10.9,6.3,8.7,0.9,0.0,0.0,0
2022-05-07,11.2,4.2,7.9,0.6,0.0,0.0,0
2022-05-08,9.9,3.3,6.9,0.8,0.0,0.0,0
2022-05-09,11.4,4.1,7.8,0.4,0.0,0.0,0
2022-05-10,12.1,5.4,8.8,0.6,0.0,0.0,0
2022-05-11,12.8,5.6,8.8,3.3,0.0,0.0,0
2022-05-12,8.6,4.9,7.3,18.7,0.14,0.0,0
2022-05-13,11.4,3.6,7.7,4.6,0.21,0.0,0
2022-05-14,13.9,6.9,9.9,3.3,0.0,0.0,0
2022-05-15,13.1,9.4,11.0,17.5,0.0,0.0,0
2022-05-16,13.7,9.3,11.5,6.4,0.0,0.0,0
2022-05-17,12.4,7.4,10.0,0.8,0.0,0.0,0
2022-05-18,12.6,7.9,9.8,7.4,0.0,0.0,0
2022-05-19,12.1,7.2,9.4,0.0,0.0,0.0,0
2022-05-20,13.6,5.2,9.7,0.0,0.0,0.0,0
2022-05-21,16.0,7.3,11.7,0.0,0.0,0.0,0
2022-05-22,17.4,7.2,12.9,0.0,0.0,0.0,0
2022-05-23,15.1,10.6,13.0,0.2,0.0,0.0,0
2022-05-24,13.7,8.4,11.2,0.7,0.0,0.0,0
2022-05-25,17.0,10.1,13.0,1.7,0.0,0.0,0
2022-05-26,16.5,9.8,13.3,12.0,0.0,0.0,0
2022-05-27,14.1,10.1,12.5,5.7,0.0,0.0,0
2022-05-28,13.4,7.6,10.9,0.1,0.0,0.0,0
2022-05-29,14.6,9.9,11.9,0.9,0.0,0.0,0
2022-05-30,13.5,8.4,11.0,5.3,0.0,0.0,0
2022-05-31,16.3,9.4,13.0,0.0,0.0,0.0,0
2022-06-01,18.3,11.4,15.0,0.2,0.0,0.0,0
2022-06-02,19.2,13.2,16.3,4.5,0.0,0.0,0
2022-06-03,15.2,12.2,13.8,23.7,0.0,0.0,0
2022-06-04,18.0,11.2,14.2,10.2,0.0,0.0,0
2022-06-05,17.5,12.4,14.6,19.2,0.0,0.0,0
2022-06-06,14.9,10.2,12.8,0.5,0.0,0.0,0
2022-06-07,18.5,8.7,13.9,0.2,0.0,0.0,0
2022-06-08,17.5,12.1,15.0,0.9,0.0,0.0,0
2022-06-09,13.8,12.0,12.9,18.5,0.0,0.0,0
2022-06-10,18.7,12.2,15.1,4.3,0.0,0.0,0
2022-06-11,17.0,11.2,14.4,0.2,0.0,0.0,0
2022-06-12,15.5,11.6,13.3,2.3,0.0,0.0,0
2022-06-13,15.4,10.8,13.0,0.5,0.0,0.0,0
